MİZAN;;;;;;
ALANYA ÖZKAN KIRTASİYE MAT.YAY.İNŞ.TİC.LTD.ŞTİ.;;;;;;
320.572;SKY OFIS GEREÇLERI SANAYI VE TICARET LIMITED SIRKETI;TL;100.000,00;105.676,59;;5.676,59
320.573;ÇIZGE YAYIN DAGITIM VE PAZARLAMA SANAYI TICARET LIMITED SIRKETI;TL;;127.069,55;;127.069,55
320.574;TÜLAY YILDIZ;TL;;77.173,80;;77.173,80
320.575;ERMOTEKS ÇANTA KIRTASIYE VE TEKSTIL ÜRÜNLERI SANAYİ TİCARET LİMİTED ŞİRKETİ;TL;;101.394,00;;101.394,00
320.576;İMECE MÜZİK ALETLERİ TURİZM TİCARET VE SANAYİ LİMİTED ŞİRKETİ;TL;7.200,00;7.200,00;;
320.577;DENIZYILDIZI IS SAGLIGI VE GÜVENLIGI ANONIM ŞİRKETİ;TL;;7.400,00;;7.400,00
320.578;KOÇAKLAR ÇIÇEKÇILIK HEDIYELIK ESYA ÜRÜNLERI İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TL;116.400,00;116.400,00;;
320.58;KRAL SPORT SPOR MALZ.TİC.LTD.ŞTİ.;TL;24.817,96;134.015,89;;109.197,93
320.59;ÖZKAN KIRTASİYE PAZARLAMA İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ;TL;41.000,00;58.473,76;;17.473,76
320.66;EKSPER OFİS MAKİNALARI PEYZAJ TARIM TURİZM TAŞIMACILIK GIDA İTHALAT İHRACAT TİCARET VE SANAYİ LİMİT;TL;50.000,00;61.166,03;;11.166,03
320.70;AKYAZI OKUL BÜRO MALZEMELERİ SANAYİ VE TİCARET LTD.ŞTİ.;TL;27.798,00;27.798,00;;
321;BORÇ SENETLERİ;;4.913.000,00;19.266.000,00;;14.353.000,00
321.04;HALKBANK 10260200 NOLU HESAP ÇEKLERİ;TL;4.390.000,00;12.780.000,00;;8.390.000,00
321.09;ZİRAATBANK ERTESİ YILA SARKAN ÇEKLER;TL;523.000,00;6.486.000,00;;5.963.000,00
33;DİĞER BORÇLAR;;5.788.352,37;7.819.199,96;;2.030.847,59
335;PERSONELE BORÇLAR;;1.467.739,86;1.997.276,48;;529.536,62
335.01;PERSONELE ÖDENECEK ÜCRETLER;TL;1.407.739,86;1.917.276,48;;509.536,62
335.03;HUZUR HAKKI;TL;60.000,00;80.000,00;;20.000,00
336;DİĞER ÇEŞİTLİ BORÇLAR;;4.320.612,51;5.821.923,48;;1.501.310,97
336.01;YAPIKREDİ WORLDCARD;TL;14.631,25;128.230,79;;113.599,54
336.03;DENİZBANK BONUS KREDİ KARTI 5101***3102;TL;;8.404,54;;8.404,54
336.04;HALKBANK KREDİ KARTI;TL;2.100.070,14;2.965.654,15;;865.584,01
336.05;ALBARAKA KREDİ KARTI 5472****1644;TL;390,00;12.620,93;;12.230,93
336.09;ZİRAATBANK COMBO KREDİ KARTI **** 5629;TL;2.205.521,12;2.707.013,07;;501.491,95
34;ALINAN AVANSLAR;;60.137,96;86.671,48;;26.533,52
340;ALINAN SİPARİŞ AVANSLARI;;60.137,96;86.671,48;;26.533,52
340.168;AK HEL ÖZEL EĞİTİM;TL;;0,03;;0,03
340.276;PEKER İTR.KOZMETİK;TL;5.409,42;9.894,83;;4.485,41
340.299;ALMAK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TL;8.894,95;29.289,90;;20.394,95
340.318;AYŞEGÜL KAYHAN;TL;43.262,50;43.262,50;;
340.322;ALANGÜN TURİZM TİC.AŞ.;TL;1.437,32;2.874,64;;1.437,32
340.362;ASSA ALANYA İNŞAAT;TL;;179,81;;179,81
340.425;ŞEN TUR ŞENLİ TURİZM;TL;1.133,77;1.133,77;;
340.432;YEKTA BLUE 4 RESIDANCE;TL;;36,00;;36,00
36;ÖDENECEK VERGİ VE DİĞER YÜKÜMLÜLÜKLER;;641.386,35;1.030.910,79;;389.524,44
360;ÖDENECEK VERGİ VE FONLAR;;228.506,97;233.705,22;;5.198,25
360.01;ÜCRET STOPAJ VERGİSİ;TL;12.520,20;16.415,81;;3.895,61
360.02;ÜCRET DAMGA VERGİSİ;TL;1.462,76;1.674,92;;212,16
360.03;SERBEST MESLEK STOPAJI;TL;13.770,00;13.770,00;;
360.04;KİRA STOPAJI;TL;12.500,00;12.500,00;;
360.06;ÖDENECEK KDV;TL;187.558,01;187.558,01;;
360.07;POŞET VERGİSİ;TL;696,00;1.786,48;;1.090,48
361;ÖDENECEK SOSYAL GÜVENLİK KESİNTİLERİ;;412.879,38;797.205,57;;384.326,19
361.01;SSK PRİMİ;TL;367.152,88;687.236,55;;320.083,67
361.02;SSK İŞSİZLİK PRİMİ;TL;30.394,33;62.487,56;;32.093,23
361.03;SGDP PRİMİ;TL;15.332,17;47.481,46;;32.149,29
37;BORÇ VE GİDER KARŞILIKLARI;;;82.226,03;;82.226,03
370;DÖNEM KARI VERGİ VE DİĞER YASAL YÜKÜMLÜLÜK KARŞILIKLARI;;;82.226,03;;82.226,03
370.01;DÖNEM KARI VERGİ VE DİĞER YASAL YÜK.KARŞ.;TL;;82.226,03;;82.226,03
39;DİĞER KISA VADELİ YABANCI KAYNAKLAR;;1.053.033,37;1.053.033,37;;
391;HESAPLANAN KDV;;1.053.033,37;1.053.033,37;;
391.010;% 10 HESAPLANAN KDV;TL;299.490,51;299.490,51;;
391.020;% 20 HESAPLANAN KDV;TL;722.840,11;722.840,11;;
391.90;İADE VE İPTALLERE AİT KDV;;30.702,75;30.702,75;;
391.90.10;İADE VE İPTALLERE AİT KDV % 10;TL;561,91;561,91;;
391.90.20;İADE VE İPTALLERE AİT KDV % 20;TL;30.140,84;30.140,84;;
4;UZUN VADELİ YABANCI KAYNAKLAR;;4.583.102,30;11.592.740,01;;7.009.637,71
43;DİĞER BORÇLAR;;4.583.102,30;11.592.740,01;;7.009.637,71
431;ORTAKLARA BORÇLAR;;4.583.102,30;11.592.740,01;;7.009.637,71
431.01;MEHMET ÖZKAN;TL;4.583.102,30;11.592.740,01;;7.009.637,71
5;ÖZ KAYNAKLAR;;257.251,59;20.454.067,11;;20.196.815,52
50;ÖDENMİŞ SERMAYE;;;8.141.091,60;;8.141.091,60
500;SERMAYE;;;350.000,00;;350.000,00
500.01;MEHMET ÖZKAN;TL;;350.000,00;;350.000,00
502;SERMAYE DÜZELTMESİ OLUMLU FARKLARI;;;7.791.091,60;;7.791.091,60
502.99;SERMAYE ENFLASYON DÜZELTME FARKI;;;7.791.091,60;;7.791.091,60
502.99.698;SERMAYE ENFLASYON DÜZELTME FARKI;TL;;7.791.091,60;;7.791.091,60
54;KAR YEDEKLERİ;;;2.744.000,00;;2.744.000,00
549;ÖZEL FONLAR;;;2.744.000,00;;2.744.000,00
549.02;7256 SAYILI YASA KAPSAMINDA OLUŞTURULAN FON;TL;;2.744.000,00;;2.744.000,00
57;GEÇMİŞ YILLAR KARLARI;;;9.311.723,92;;9.311.723,92
570;GEÇMİŞ YILLAR KARLARI;;;9.311.723,92;;9.311.723,92
570.24;2024 YILI KARI;TL;;257.251,59;;257.251,59
570.99;GEÇMİŞ YILLAR KARLARI ENFLASYON;TL;;9.054.472,33;;9.054.472,33
59;DÖNEM NET KARI (ZARARI);;257.251,59;257.251,59;;
590;DÖNEM NET KARI;;257.251,59;257.251,59;;
590.00;DÖNEM NET KARI;TL;257.251,59;257.251,59;;
6;GELİR TABLOSU HESAPLARI;;9.075.663,37;9.031.356,30;44.307,07;
60;BRÜT SATIŞLAR;;7.992,10;9.031.356,30;;9.023.364,20
600;YURTİÇİ SATIŞLAR;;7.992,10;8.916.948,15;;8.908.956,05
600.00;KDV SİZ SATIŞLARI;;7.992,10;2.287.850,75;;2.279.858,65
600.00.01;KDV SİZ KİTAP SATIŞLARI;TL;7.992,10;2.287.850,75;;2.279.858,65
600.010;% 10 KDV Lİ SATIŞLAR;;;1.108.857,10;;1.108.857,10
600.010.02;KIRTASİYE SATIŞLARI %10 KDVLİ;TL;;1.108.857,10;;1.108.857,10
600.020;%20 KDV Lİ SATIŞLAR;;;3.296.765,46;;3.296.765,46
600.020.01;KIRTASİYE SATIŞLARI %20 KDVLİ;TL;;3.292.326,13;;3.292.326,13
600.020.02;FOTOKOPİ SATIŞLARI %20 KDVLİ;TL;;4.439,33;;4.439,33
600.10;KAFE SATIŞLARI;;;247.205,48;;247.205,48
600.10.10;YİYECEK İÇECEK SATIŞLARI %10 KDVLİ;TL;;247.205,48;;247.205,48
600.19;FENERİUM SATIŞLAR;;;1.846.269,36;;1.846.269,36
600.19.10;%10 KDVLİ MALZEME SATIŞLARI;TL;;1.638.844,21;;1.638.844,21
600.19.20;% 20 KDV Lİ MALZEME SATIŞLARI;TL;;207.425,15;;207.425,15
600.90;DİĞER GELİRLER;;;130.000,00;;130.000,00
600.90.00;KDV SİZ DİĞER GELİRLER;TL;;20.000,00;;20.000,00
600.90.20;%20 KDV Lİ DİĞER GELİRLER;TL;;110.000,00;;110.000,00
602;DİĞER GELİRLER;;;114.408,15;;114.408,15
602.90;TEŞVİK GELİRLERİ;;;114.408,15;;114.408,15
602.90.01;5510 SAYILI KANUNDAN DOĞAN SSK İNDİRİMİ;TL;;83.099,29;;83.099,29
602.90.02;6661 SAYILI KANUNDAN DOĞAN TEŞVİK;TL;;31.308,86;;31.308,86
61;SATIŞ İNDİRİMLERİ (-);;1.272,92;;1.272,92;
610;SATIŞTAN İADELER (-);;1.272,92;;1.272,92;
610.20;%20 KDV Lİ SATIŞTAN İADELER;TL;1.272,92;;1.272,92;
62;SATIŞLARIN MALİYETİ (-);;6.009.039,27;;6.009.039,27;
621;SATILAN TİCARİ MALLAR MALİYETİ (-);;5.593.251,96;;5.593.251,96;
621.01;SATILAN TİCARİ MALLAR MALİYETİ;TL;5.593.251,96;;5.593.251,96;
622;SATILAN HİZMET MALİYETİ (-);;415.787,31;;415.787,31;
622.00;SATILAN HİZMET MALİYETİ;TL;415.787,31;;415.787,31;
63;FAALİYET GİDERLERİ (-);;3.055.723,17;;3.055.723,17;
631;PAZARLAMA SATIŞ VE DAĞITIM GİDERLERİ (-);;2.877.799,90;;2.877.799,90;
631.00;PAZARLAMA SATIŞ VE DAĞITIM GİDERLERİ;TL;2.877.799,90;;2.877.799,90;
632;GENEL YÖNETİM GİDERLERİ (-);;177.923,27;;177.923,27;
632.00;GENEL YÖNETİM GİDERLERİ;TL;177.923,27;;177.923,27;
68;OLAĞANDIŞI GİDER VE ZARARLAR (-);;1.635,91;;1.635,91;
689;DİĞER OLAĞANDIŞI GİDER VE ZARARLAR (-);;1.635,91;;1.635,91;
689.01;KANUNEN KABUL EDİLMEYEN GİDERLER;;1.635,91;;1.635,91;
689.01.10;6802 sayılı Gider Vergileri Kanunu uyarınca gider yazılan özel iletişim vergisi;TL;1.632,07;;1.632,07;
689.01.13;Diğer ;TL;3,84;;3,84;
7;MALİYET HESAPLARI (7/A SEÇENEĞİ);;6.943.020,96;6.943.020,96;;
74;HİZMET ÜRETİM MALİYETİ;;831.574,62;831.574,62;;
740;HİZMET ÜRETİM MALİYETİ;;415.787,31;415.787,31;;
740.01;FOTOKOPİ GİDERLERİ ;;50.614,24;50.614,24;;
740.01.20;%20 KDV Lİ FOTOKOPİ ÇEŞİTLİ GİDERLER;TL;50.614,24;50.614,24;;
740.10;KAFE GİDERLERİ;;365.173,07;365.173,07;;
740.10.01;% 1 KDV Lİ GİDERLER;TL;250.902,46;250.902,46;;
740.10.10;% 10 KDV Lİ GİDERLER;TL;4.921,56;4.921,56;;
740.10.20;% 20 KDV Lİ GİDERLER;TL;109.349,05;109.349,05;;
741;HİZMET ÜRETİM MALİYETİ YANSITMA HESABI;;415.787,31;415.787,31;;
741.00;HİZMET ÜRETİM MALİYETİ YANSITMA HS.;TL;415.787,31;415.787,31;;
76;PAZARLAMA SATIŞ VE DAĞITIM GİDERLERİ;;5.755.599,80;5.755.599,80;;
760;PAZARLAMA SATIŞ VE DAĞITIM GİDERLERİ;;2.877.799,90;2.877.799,90;;
760.03;YİYECEK İÇECEK GİDERLERİ;;201.818,18;201.818,18;;
760.03.10;% 10 KDV Lİ YİYECEK İÇECEK GİDERLERİ;TL;201.818,18;201.818,18;;
760.05;GENEL GİDERLER;;137.579,38;137.579,38;;
760.05.00;KDV SİZ GENEL GİDERLER;TL;4.000,00;4.000,00;;
760.05.01;%1 KDV Lİ GENEL GİDERLER;TL;1.165,00;1.165,00;;
760.05.10;%10 KDV Lİ GENEL GİDERLER;TL;33.429,08;33.429,08;;
760.05.20;%20 KDV Lİ GENEL GİDERLER;TL;98.985,30;98.985,30;;
760.06;SİGORTA VE KASKO GİDERLERİ;TL;16.760,70;16.760,70;;
760.07;İŞÇİ GİDERLERİ;TL;1.555.936,33;1.555.936,33;;
760.08;SSK PRİMLERİ İŞVEREN HİSSESİ;TL;349.759,38;349.759,38;;
760.10;AMORTİSMAN GİDERLERİ;TL;146.855,24;146.855,24;;
760.12;POŞET;TL;1.090,48;1.090,48;;
760.13;BANKA POS GİDERLERİ;TL;4.834,49;4.834,49;;
760.15;BANKA KOMİSYON VE MASRAFLARI;TL;4.618,44;4.618,44;;
760.19;FENERİUM GİDERLER;;301.097,22;301.097,22;;
760.19.04;İŞÇİ ÜCRET GİDERLERİ;TL;215.845,65;215.845,65;;
760.19.05;SGK İŞVEREN HİSSESİ;TL;50.023,75;50.023,75;;
760.19.11;% 20 KDV Lİ GİDERLER;TL;17.451,85;17.451,85;;
760.19.12;%20 KDV Lİ ELEKTRİK GİDERİ;TL;10.426,29;10.426,29;;
760.19.13;% 20 KDV Lİ HABERLEŞME GİDERLERİ;TL;1.426,26;1.426,26;;
760.19.20;BANKA POS GİDERLERİ;TL;5.654,87;5.654,87;;
760.19.21;BANKA KOMİSYON VE MASRAFLARI;TL;268,55;268,55;;
760.20;%20 KDV Lİ ELEKTRİK GİDERİ;TL;69.163,68;69.163,68;;
760.21;%20 KDV Lİ AKARYAKIT GİDERİ;TL;31.352,39;31.352,39;;
760.22;%20 KDV Lİ BAKIM ONARIM GİDERİ;TL;56.933,99;56.933,99;;
761;PAZARLAMA SATIŞ VE DAĞITIM GİDERLERİ YANSITMA HESABI;;2.877.799,90;2.877.799,90;;
761.00;PAZARLAMA SATIŞ VE DAĞ.GİDERLERİ YANSITMA HESABI;TL;2.877.799,90;2.877.799,90;;
77;GENEL YÖNETİM GİDERLERİ;;355.846,54;355.846,54;;
770;GENEL YÖNETİM GİDERLERİ;;177.923,27;177.923,27;;
770.10;AMORTİSMAN GİDERLERİ;TL;106.452,78;106.452,78;;
770.14;VERGİ, RESİM VE HARÇLAR;TL;3.062,42;3.062,42;;
770.18;%20 KDV Lİ HABERLEŞME GİDERİ;TL;8.408,07;8.408,07;;
770.19;YÖNETİM HUZUR HAKKI GİDERİ;TL;60.000,00;60.000,00;;
771;GENEL YÖNETİM GİDERLERİ YANSITMA HESABI;;177.923,27;177.923,27;;
771.00;GENEL YÖNETİM GİDERLERİ YANSITMA HS;TL;177.923,27;177.923,27;;
GENEL TOPLAM :;;;164.012.639,07;164.012.639,07;62.102.792,32;62.102.792,32
